Timestamp(ms),Current(uA),D0-D7
1.63,93133.25,11111111
1.64,93903.57,11111111
1.65,97756.094,11111111
1.66,96985.469,11111111
1.67,93903.57,11111111
1.68,95444.398,11111111
1.69,93903.57,11111111
1.7,94673.953,11111111
1.71,93903.57,11111111
1.72,92362.992,11111111
1.73,93133.25,11111111
1.74,90822.648,11111111
1.75,95444.398,11111111
1.76,93133.25,11111111
1.77,93133.25,11111111
1.78,95444.398,11111111
1.79,93133.25,11111111
1.8,94673.953,11111111
1.81,94673.953,11111111
1.82,90822.648,11111111
1.83,94673.953,11111111
1.84,93903.57,11111111
1.85,91592.789,11111111
1.86,92362.992,11111111
1.87,93903.57,11111111
1.88,93903.57,11111111
1.89,94673.953,11111111
1.9,93903.57,11111111
1.91,94673.953,11111111
1.92,93903.57,11111111
1.93,94673.953,11111111
1.94,96985.469,11111111
1.95,95444.398,11111111
1.96,94673.953,11111111
1.97,92362.992,11111111
1.98,93903.57,11111111
1.99,92362.992,11111111
2,93903.57,11111111
2.01,94673.953,11111111
2.02,93133.25,11111111
2.03,92362.992,11111111
2.04,92362.992,11111111
2.05,96214.898,11111111
2.06,92362.992,11111111
2.07,94673.953,11111111
2.08,92362.992,11111111
2.09,91592.789,11111111
2.1,92362.992,11111111
2.11,93133.25,11111111
2.12,93903.57,11111111
2.13,92362.992,11111111
2.14,94673.953,11111111
2.15,94673.953,11111111
2.16,94673.953,11111111
2.17,93903.57,11111111
2.18,92362.992,11111111
2.19,94673.953,11111111
2.2,91592.789,11111111
2.21,93903.57,11111111
2.22,93903.57,11111111
2.23,93903.57,11111111
2.24,94673.953,11111111
2.25,94673.953,11111111
2.26,94673.953,11111111
2.27,94673.953,11111111
2.28,93903.57,11111111
2.29,93133.25,11111111
2.3,94673.953,11111111
2.31,92362.992,11111111
2.32,92362.992,11111111
2.33,94673.953,11111111
2.34,93133.25,11111111
2.35,93133.25,11111111
2.36,96214.898,11111111
2.37,94673.953,11111111
2.38,94673.953,11111111
2.39,93133.25,11111111
2.4,94673.953,11111111
2.41,92362.992,11111111
2.42,92362.992,11111111
2.43,92362.992,11111111
2.44,90822.648,11111111
2.45,94673.953,11111111
2.46,95444.398,11111111
2.47,93903.57,11111111
2.48,93903.57,11111111
2.49,93903.57,11111111
2.5,94673.953,11111111
2.51,96214.898,11111111
2.52,94673.953,11111111
2.53,93133.25,11111111
2.54,93133.25,11111111
2.55,94673.953,11111111
2.56,93903.57,11111111
2.57,93133.25,11111111
2.58,90822.648,11111111
2.59,94673.953,11111111
2.6,93133.25,11111111
2.61,90822.648,11111111
2.62,93133.25,11111111
2.63,95444.398,11111111
2.64,94673.953,11111111
2.65,93133.25,11111111
2.66,92362.992,11111111
2.67,93133.25,11111111
2.68,92362.992,11111111
2.69,93133.25,11111111
2.7,92362.992,11111111
2.71,93133.25,11111111
2.72,93903.57,11111111
2.73,93133.25,11111111
2.74,90822.648,11111111
2.75,90822.648,11111111
2.76,91592.789,11111111
2.77,93133.25,11111111
2.78,93133.25,11111111
2.79,91592.789,11111111
2.8,94673.953,11111111
2.81,96214.898,11111111
2.82,93133.25,11111111
2.83,100839.203,11111111
2.84,95444.398,11111111
2.85,96214.898,11111111
2.86,97756.094,11111111
2.87,95444.398,11111111
2.88,94673.953,11111111
2.89,90822.648,11111111
2.9,92362.992,11111111
2.91,94673.953,11111111
2.92,93133.25,11111111
2.93,94673.953,11111111
2.94,93903.57,11111111
2.95,94673.953,11111111
2.96,97756.094,11111111
2.97,93903.57,11111111
2.98,93133.25,11111111
2.99,91592.789,11111111
3,92362.992,11111111
3.01,94673.953,11111111
3.02,91592.789,11111111
3.03,93903.57,11111111
3.04,94673.953,11111111
3.05,94673.953,11111111
3.06,93133.25,11111111
3.07,93133.25,11111111
3.08,94673.953,11111111
3.09,95444.398,11111111
3.1,90822.648,11111111
3.11,94673.953,11111111
3.12,97756.094,11111111
3.13,94673.953,11111111
3.14,93133.25,11111111
3.15,94673.953,11111111
3.16,94673.953,11111111
3.17,93133.25,11111111
3.18,91592.789,11111111
3.19,92362.992,11111111
3.2,93133.25,11111111
3.21,93133.25,11111111
3.22,93133.25,11111111
3.23,93133.25,11111111
3.24,93903.57,11111111
3.25,93133.25,11111111
3.26,92362.992,11111111
3.27,94673.953,11111111
3.28,93133.25,11111111
3.29,92362.992,11111111
3.3,93903.57,11111111
3.31,94673.953,11111111
3.32,93903.57,11111111
3.33,93903.57,11111111
3.34,93903.57,11111111
3.35,93133.25,11111111
3.36,94673.953,11111111
3.37,90822.648,11111111
3.38,94673.953,11111111
3.39,93903.57,11111111
3.4,90822.648,11111111
3.41,93133.25,11111111
3.42,92362.992,11111111
3.43,95444.398,11111111
3.44,92362.992,11111111
3.45,94673.953,11111111
3.46,92362.992,11111111
3.47,92362.992,11111111
3.48,93133.25,11111111
3.49,93903.57,11111111
3.5,92362.992,11111111
3.51,93133.25,11111111
3.52,92362.992,11111111
3.53,93903.57,11111111
3.54,92362.992,11111111
3.55,93133.25,11111111
3.56,93903.57,11111111
3.57,95444.398,11111111
3.58,92362.992,11111111
3.59,93903.57,11111111
3.6,94673.953,11111111
3.61,92362.992,11111111
3.62,92362.992,11111111
3.63,90822.648,11111111
3.64,93133.25,11111111
3.65,90822.648,11111111
3.66,92362.992,11111111
3.67,90822.648,11111111
3.68,94673.953,11111111
3.69,93903.57,11111111
3.7,94673.953,11111111
3.71,92362.992,11111111
3.72,93133.25,11111111
3.73,90822.648,11111111
3.74,91592.789,11111111
3.75,95444.398,11111111
3.76,93903.57,11111111
3.77,93903.57,11111111
3.78,93133.25,11111111
3.79,94673.953,11111111
3.8,94673.953,11111111
3.81,93903.57,11111111
3.82,94673.953,11111111
3.83,92362.992,11111111
3.84,92362.992,11111111
3.85,90822.648,11111111
3.86,93133.25,11111111
3.87,91592.789,11111111
3.88,91592.789,11111111
3.89,91592.789,11111111
3.9,92362.992,11111111
3.91,90822.648,11111111
3.92,93133.25,11111111
3.93,93903.57,11111111
3.94,94673.953,11111111
3.95,93903.57,11111111
3.96,90822.648,11111111
3.97,92362.992,11111111
3.98,93903.57,11111111
3.99,92362.992,11111111
4,93903.57,11111111
4.01,94673.953,11111111
4.02,93903.57,11111111
4.03,90822.648,11111111
4.04,93903.57,11111111
4.05,92362.992,11111111
4.06,94673.953,11111111
4.07,93133.25,11111111
4.08,93903.57,11111111
4.09,93903.57,11111111
4.1,89282.555,11111111
4.11,93903.57,11111111
4.12,93133.25,11111111
4.13,92362.992,11111111
4.14,91592.789,11111111
4.15,93903.57,11111111
4.16,93903.57,11111111
4.17,93133.25,11111111
4.18,92362.992,11111111
4.19,93133.25,11111111
4.2,94673.953,11111111
4.21,93133.25,11111111
4.22,96214.898,11111111
4.23,93903.57,11111111
4.24,93903.57,11111111
4.25,94673.953,11111111
4.26,93903.57,11111111
4.27,94673.953,11111111
4.28,94673.953,11111111
4.29,93903.57,11111111
4.3,93133.25,11111111
4.31,96214.898,11111111
4.32,93903.57,11111111
4.33,93133.25,11111111
4.34,93903.57,11111111
4.35,93133.25,11111111
4.36,93903.57,11111111
4.37,94673.953,11111111
4.38,90822.648,11111111
4.39,93903.57,11111111
4.4,95444.398,11111111
4.41,92362.992,11111111
4.42,92362.992,11111111
4.43,93133.25,11111111
4.44,92362.992,11111111
4.45,93133.25,11111111
4.46,91592.789,11111111
4.47,93133.25,11111111
4.48,94673.953,11111111
4.49,94673.953,11111111
4.5,94673.953,11111111
4.51,90822.648,11111111
4.52,93903.57,11111111
4.53,93133.25,11111111
4.54,93903.57,11111111
4.55,90822.648,11111111
4.56,94673.953,11111111
4.57,90822.648,11111111
4.58,95444.398,11111111
4.59,94673.953,11111111
4.6,93133.25,11111111
4.61,94673.953,11111111
4.62,90052.57,11111111
4.63,95444.398,11111111
4.64,92362.992,11111111
4.65,93903.57,11111111
4.66,93903.57,11111111
4.67,94673.953,11111111
4.68,93903.57,11111111
4.69,90822.648,11111111
4.7,90822.648,11111111
4.71,93133.25,11111111
4.72,90822.648,11111111
4.73,93903.57,11111111
4.74,91592.789,11111111
4.75,90822.648,11111111
4.76,91592.789,11111111
4.77,92362.992,11111111
4.78,89282.555,11111111
4.79,93133.25,11111111
4.8,89282.555,11111111
4.81,91592.789,11111111
4.82,91592.789,11111111
4.83,91592.789,11111111
4.84,91592.789,11111111
4.85,97756.094,11111111
4.86,92362.992,11111111
4.87,92362.992,11111111
4.88,91592.789,11111111
4.89,98526.781,11111111
4.9,97756.094,11111111
4.91,93903.57,11111111
4.92,93133.25,11111111
4.93,96214.898,11111111
4.94,94673.953,11111111
4.95,93903.57,11111111
4.96,92362.992,11111111
4.97,94673.953,11111111
4.98,94673.953,11111111
4.99,94673.953,11111111
5,92362.992,11111111
5.01,94673.953,11111111
5.02,90822.648,11111111
5.03,93903.57,11111111
5.04,94673.953,11111111
5.05,94673.953,11111111
5.06,93903.57,11111111
5.07,92362.992,11111111
5.08,93133.25,11111111
5.09,90822.648,11111111
5.1,93133.25,11111111
5.11,92362.992,11111111
5.12,97756.094,11111111
5.13,94673.953,11111111
5.14,91592.789,11111111
5.15,94673.953,11111111
5.16,93133.25,11111111
5.17,94673.953,11111111
5.18,92362.992,11111111
5.19,92362.992,11111111
5.2,93133.25,11111111
5.21,93903.57,11111111
5.22,92362.992,11111111
5.23,91592.789,11111111
5.24,93903.57,11111111
5.25,96214.898,11111111
5.26,93133.25,11111111
5.27,93903.57,11111111
5.28,93903.57,11111111
5.29,92362.992,11111111
5.3,92362.992,11111111
5.31,92362.992,11111111
5.32,93133.25,11111111
5.33,93133.25,11111111
5.34,94673.953,11111111
5.35,93903.57,11111111
5.36,93133.25,11111111
5.37,91592.789,11111111
5.38,90052.57,11111111
5.39,90822.648,11111111
5.4,95444.398,11111111
5.41,94673.953,11111111
5.42,93133.25,11111111
5.43,92362.992,11111111
5.44,90822.648,11111111
5.45,90822.648,11111111
5.46,93133.25,11111111
5.47,92362.992,11111111
5.48,91592.789,11111111
5.49,93133.25,11111111
5.5,90052.57,11111111
5.51,90822.648,11111111
5.52,89282.555,11111111
5.53,90052.57,11111111
5.54,90052.57,11111111
5.55,93903.57,11111111
5.56,92362.992,11111111
5.57,96214.898,11111111
5.58,91592.789,11111111
5.59,91592.789,11111111
5.6,93903.57,11111111
5.61,94673.953,11111111
5.62,90822.648,11111111
5.63,92362.992,11111111
5.64,93133.25,11111111
5.65,92362.992,11111111
5.66,93903.57,11111111
5.67,93133.25,11111111
5.68,91592.789,11111111
5.69,93903.57,11111111
5.7,95444.398,11111111
5.71,94673.953,11111111
5.72,94673.953,11111111
5.73,92362.992,11111111
5.74,92362.992,11111111
5.75,94673.953,11111111
5.76,93133.25,11111111
5.77,93903.57,11111111
5.78,93903.57,11111111
5.79,93903.57,11111111
5.8,93903.57,11111111
5.81,93903.57,11111111
5.82,93903.57,11111111
5.83,92362.992,11111111
5.84,94673.953,11111111
5.85,95444.398,11111111
5.86,93133.25,11111111
5.87,93903.57,11111111
5.88,94673.953,11111111
5.89,93903.57,11111111
5.9,93903.57,11111111
5.91,93903.57,11111111
5.92,92362.992,11111111
5.93,94673.953,11111111
5.94,93903.57,11111111
5.95,97756.094,11111111
5.96,95444.398,11111111
5.97,93903.57,11111111
5.98,94673.953,11111111
5.99,90822.648,11111111
6,93903.57,11111111
6.01,93903.57,11111111
6.02,95444.398,11111111
6.03,93903.57,11111111
6.04,93133.25,11111111
6.05,93133.25,11111111
6.06,93133.25,11111111
6.07,94673.953,11111111
6.08,92362.992,11111111
6.09,94673.953,11111111
6.1,94673.953,11111111
6.11,96214.898,11111111
6.12,94673.953,11111111
6.13,93903.57,11111111
6.14,93903.57,11111111
6.15,92362.992,11111111
6.16,93133.25,11111111
6.17,94673.953,11111111
6.18,92362.992,11111111
6.19,93903.57,11111111
6.2,93133.25,11111111
6.21,90822.648,11111111
6.22,93903.57,11111111
6.23,92362.992,11111111
6.24,92362.992,11111111
6.25,90822.648,11111111
6.26,93133.25,11111111
6.27,93133.25,11111111
6.28,94673.953,11111111
6.29,95444.398,11111111
6.3,92362.992,11111111
6.31,92362.992,11111111
6.32,93903.57,11111111
6.33,95444.398,11111111
6.34,94673.953,11111111
6.35,91592.789,11111111
6.36,93133.25,11111111
6.37,94673.953,11111111
6.38,94673.953,11111111
6.39,93133.25,11111111
6.4,93133.25,11111111
6.41,92362.992,11111111
6.42,96214.898,11111111
6.43,93903.57,11111111
6.44,94673.953,11111111
6.45,93133.25,11111111
6.46,93903.57,11111111
6.47,93903.57,11111111
6.48,93133.25,11111111
6.49,94673.953,11111111
6.5,94673.953,11111111
6.51,93903.57,11111111
6.52,94673.953,11111111
6.53,94673.953,11111111
6.54,92362.992,11111111
6.55,93133.25,11111111
6.56,92362.992,11111111
6.57,93903.57,11111111
6.58,91592.789,11111111
6.59,93903.57,11111111
6.6,94673.953,11111111
6.61,94673.953,11111111
6.62,91592.789,11111111
6.63,93903.57,11111111
6.64,92362.992,11111111
6.65,92362.992,11111111
6.66,91592.789,11111111
6.67,93133.25,11111111
6.68,93903.57,11111111
6.69,94673.953,11111111
6.7,93903.57,11111111
6.71,96214.898,11111111
6.72,90822.648,11111111
6.73,93133.25,11111111
6.74,93133.25,11111111
6.75,93133.25,11111111
6.76,91592.789,11111111
6.77,92362.992,11111111
6.78,93903.57,11111111
6.79,93133.25,11111111
6.8,96214.898,11111111
6.81,93133.25,11111111
6.82,98526.781,11111111
6.83,97756.094,11111111
6.84,94673.953,11111111
6.85,99297.531,11111111
6.86,95444.398,11111111
6.87,96985.469,11111111
6.88,98526.781,11111111
6.89,93903.57,11111111
6.9,94673.953,11111111
6.91,94673.953,11111111
6.92,93133.25,11111111
6.93,92362.992,11111111
6.94,94673.953,11111111
6.95,93903.57,11111111
6.96,93133.25,11111111
6.97,93903.57,11111111
6.98,93903.57,11111111
6.99,93133.25,11111111
7,93133.25,11111111
7.01,92362.992,11111111
7.02,90822.648,11111111
7.03,93903.57,11111111
7.04,93133.25,11111111
7.05,94673.953,11111111
7.06,91592.789,11111111
7.07,92362.992,11111111
7.08,93903.57,11111111
7.09,93133.25,11111111
7.1,91592.789,11111111
7.11,90822.648,11111111
7.12,96214.898,11111111
7.13,93133.25,11111111
7.14,92362.992,11111111
7.15,95444.398,11111111
7.16,93133.25,11111111
7.17,93903.57,11111111
7.18,92362.992,11111111
7.19,93133.25,11111111
7.2,93903.57,11111111
7.21,93903.57,11111111
7.22,90822.648,11111111
7.23,91592.789,11111111
7.24,94673.953,11111111
7.25,92362.992,11111111
7.26,92362.992,11111111
7.27,92362.992,11111111
7.28,94673.953,11111111
7.29,92362.992,11111111
7.3,93133.25,11111111
7.31,93903.57,11111111
7.32,93903.57,11111111
7.33,90822.648,11111111
7.34,93903.57,11111111
7.35,89282.555,11111111
7.36,92362.992,11111111
7.37,92362.992,11111111
7.38,92362.992,11111111
7.39,94673.953,11111111
7.4,93133.25,11111111
7.41,94673.953,11111111
7.42,93903.57,11111111
7.43,93133.25,11111111
7.44,90822.648,11111111
7.45,92362.992,11111111
7.46,93133.25,11111111
7.47,91592.789,11111111
7.48,94673.953,11111111
7.49,92362.992,11111111
7.5,93903.57,11111111
7.51,92362.992,11111111
7.52,93133.25,11111111
7.53,94673.953,11111111
7.54,93133.25,11111111
7.55,93903.57,11111111
7.56,93133.25,11111111
7.57,94673.953,11111111
7.58,91592.789,11111111
7.59,94673.953,11111111
7.6,93903.57,11111111
7.61,92362.992,11111111
7.62,92362.992,11111111
7.63,91592.789,11111111
7.64,91592.789,11111111
7.65,93903.57,11111111
7.66,93903.57,11111111
7.67,91592.789,11111111
7.68,92362.992,11111111
7.69,93903.57,11111111
7.7,93903.57,11111111
7.71,93903.57,11111111
7.72,94673.953,11111111
7.73,92362.992,11111111
7.74,94673.953,11111111
7.75,93903.57,11111111
7.76,94673.953,11111111
7.77,93903.57,11111111
7.78,93903.57,11111111
7.79,93903.57,11111111
7.8,93903.57,11111111
7.81,94673.953,11111111
7.82,93133.25,11111111
7.83,93903.57,11111111
7.84,92362.992,11111111
7.85,93133.25,11111111
7.86,93903.57,11111111
7.87,90822.648,11111111
7.88,91592.789,11111111
7.89,94673.953,11111111
7.9,93133.25,11111111
7.91,93903.57,11111111
7.92,92362.992,11111111
7.93,92362.992,11111111
7.94,92362.992,11111111
7.95,93133.25,11111111
7.96,93133.25,11111111
7.97,94673.953,11111111
7.98,93133.25,11111111
7.99,92362.992,11111111
8,92362.992,11111111
8.01,94673.953,11111111
8.02,90052.57,11111111
8.03,93133.25,11111111
8.04,93903.57,11111111
8.05,92362.992,11111111
8.06,92362.992,11111111
8.07,93133.25,11111111
8.08,93903.57,11111111
8.09,93903.57,11111111
8.1,90052.57,11111111
8.11,91592.789,11111111
8.12,90822.648,11111111
8.13,90822.648,11111111
8.14,94673.953,11111111
8.15,93133.25,11111111
8.16,95444.398,11111111
8.17,92362.992,11111111
8.18,93133.25,11111111
8.19,93133.25,11111111
8.2,93903.57,11111111
8.21,92362.992,11111111
8.22,93133.25,11111111
8.23,94673.953,11111111
8.24,93133.25,11111111
8.25,90822.648,11111111
8.26,93903.57,11111111
8.27,94673.953,11111111
8.28,92362.992,11111111
8.29,92362.992,11111111
8.3,90822.648,11111111
8.31,93903.57,11111111
8.32,94673.953,11111111
8.33,93133.25,11111111
8.34,95444.398,11111111
8.35,93133.25,11111111
8.36,90822.648,11111111
8.37,93903.57,11111111
8.38,93903.57,11111111
8.39,94673.953,11111111
8.4,94673.953,11111111
8.41,93133.25,11111111
8.42,92362.992,11111111
8.43,92362.992,11111111
8.44,92362.992,11111111
8.45,93133.25,11111111
8.46,93133.25,11111111
8.47,93903.57,11111111
8.48,95444.398,11111111
8.49,91592.789,11111111
8.5,92362.992,11111111
8.51,93133.25,11111111
8.52,93133.25,11111111
8.53,95444.398,11111111
8.54,92362.992,11111111
8.55,90822.648,11111111
8.56,94673.953,11111111
8.57,94673.953,11111111
8.58,94673.953,11111111
8.59,94673.953,11111111
8.6,94673.953,11111111
8.61,96214.898,11111111
8.62,93133.25,11111111
8.63,90822.648,11111111
8.64,90822.648,11111111
8.65,92362.992,11111111
8.66,93133.25,11111111
8.67,92362.992,11111111
8.68,93133.25,11111111
8.69,94673.953,11111111
8.7,93133.25,11111111
8.71,92362.992,11111111
8.72,93133.25,11111111
8.73,92362.992,11111111
8.74,94673.953,11111111
8.75,92362.992,11111111
8.76,92362.992,11111111
8.77,94673.953,11111111
8.78,92362.992,11111111
8.79,90822.648,11111111
8.8,96214.898,11111111
8.81,97756.094,11111111
8.82,96985.469,11111111
8.83,96214.898,11111111
8.84,95444.398,11111111
8.85,96985.469,11111111
8.86,95444.398,11111111
8.87,93903.57,11111111
8.88,93903.57,11111111
8.89,93133.25,11111111
8.9,93133.25,11111111
8.91,93133.25,11111111
8.92,93903.57,11111111
8.93,93903.57,11111111
8.94,93903.57,11111111
8.95,93133.25,11111111
8.96,93903.57,11111111
8.97,92362.992,11111111
8.98,95444.398,11111111
8.99,90822.648,11111111
9,93903.57,11111111
9.01,91592.789,11111111
9.02,94673.953,11111111
9.03,93133.25,11111111
9.04,94673.953,11111111
9.05,92362.992,11111111
9.06,94673.953,11111111
9.07,92362.992,11111111
9.08,94673.953,11111111
9.09,90822.648,11111111
9.1,91592.789,11111111
9.11,92362.992,11111111
9.12,96214.898,11111111
9.13,94673.953,11111111
9.14,93133.25,11111111
9.15,96214.898,11111111
9.16,93133.25,11111111
9.17,93133.25,11111111
9.18,93133.25,11111111
9.19,92362.992,11111111
9.2,92362.992,11111111
9.21,92362.992,11111111
9.22,93903.57,11111111
9.23,90822.648,11111111
9.24,96214.898,11111111
9.25,92362.992,11111111
9.26,93133.25,11111111
9.27,92362.992,11111111
9.28,90822.648,11111111
9.29,94673.953,11111111
9.3,94673.953,11111111
9.31,90822.648,11111111
9.32,92362.992,11111111
9.33,93903.57,11111111
9.34,92362.992,11111111
9.35,91592.789,11111111
9.36,88512.602,11111111
9.37,91592.789,11111111
9.38,94673.953,11111111
9.39,91592.789,11111111
9.4,90052.57,11111111
9.41,92362.992,11111111
9.42,91592.789,11111111
9.43,90822.648,11111111
9.44,92362.992,11111111
9.45,91592.789,11111111
9.46,90822.648,11111111
9.47,90052.57,11111111
9.48,94673.953,11111111
9.49,93133.25,11111111
9.5,94673.953,11111111
9.51,92362.992,11111111
9.52,93133.25,11111111
9.53,93903.57,11111111
9.54,95444.398,11111111
9.55,93903.57,11111111
9.56,99297.531,11111111
9.57,98526.781,11111111
9.58,97756.094,11111111
9.59,96985.469,11111111
9.6,96214.898,11111111
9.61,96214.898,11111111
9.62,96985.469,11111111
9.63,96214.898,11111111
9.64,95444.398,11111111
9.65,95444.398,11111111
9.66,96214.898,11111111
9.67,96985.469,11111111
9.68,96985.469,11111111
9.69,93903.57,11111111
9.7,95444.398,11111111
9.71,95444.398,11111111
9.72,96985.469,11111111
9.73,98526.781,11111111
9.74,95444.398,11111111
9.75,94673.953,11111111
9.76,95444.398,11111111
9.77,96214.898,11111111
9.78,97756.094,11111111
9.79,96214.898,11111111
9.8,96985.469,11111111
9.81,96214.898,11111111
9.82,96985.469,11111111
9.83,97756.094,11111111
9.84,96985.469,11111111
9.85,96985.469,11111111
9.86,96985.469,11111111
9.87,95444.398,11111111
9.88,95444.398,11111111
9.89,96214.898,11111111
9.9,97756.094,11111111
9.91,95444.398,11111111
9.92,94673.953,11111111
9.93,95444.398,11111111
9.94,96985.469,11111111
9.95,96214.898,11111111
9.96,93903.57,11111111
9.97,96985.469,11111111
9.98,96985.469,11111111
9.99,97756.094,11111111
10,98526.781,11111111
10.01,97756.094,11111111
10.02,95444.398,11111111
10.03,96985.469,11111111
10.04,96985.469,11111111
10.05,97756.094,11111111
10.06,96985.469,11111111
10.07,96985.469,11111111
10.08,98526.781,11111111
10.09,97756.094,11111111
10.1,95444.398,11111111
10.11,96985.469,11111111
10.12,95444.398,11111111
10.13,96985.469,11111111
10.14,96985.469,11111111
10.15,94673.953,11111111
10.16,95444.398,11111111
10.17,96985.469,11111111
10.18,95444.398,11111111
10.19,96985.469,11111111
10.2,94673.953,11111111
10.21,96214.898,11111111
10.22,94673.953,11111111
10.23,97756.094,11111111
10.24,97756.094,11111111
10.25,96214.898,11111111
10.26,97756.094,11111111
10.27,96985.469,11111111
10.28,94673.953,11111111
10.29,94673.953,11111111
10.3,93903.57,11111111
10.31,93903.57,11111111
10.32,96214.898,11111111
10.33,93133.25,11111111
10.34,96985.469,11111111
10.35,95444.398,11111111
10.36,96985.469,11111111
10.37,93903.57,11111111
10.38,97756.094,11111111
10.39,95444.398,11111111
10.4,95444.398,11111111
10.41,96985.469,11111111
10.42,100068.336,11111111
10.43,96985.469,11111111
10.44,96214.898,11111111
10.45,96985.469,11111111
10.46,98526.781,11111111
10.47,97756.094,11111111
10.48,97756.094,11111111
10.49,96214.898,11111111
10.5,96214.898,11111111
10.51,96985.469,11111111
10.52,96985.469,11111111
10.53,97756.094,11111111
10.54,96985.469,11111111
10.55,94673.953,11111111
10.56,97756.094,11111111
10.57,96985.469,11111111
10.58,95444.398,11111111
10.59,96214.898,11111111
10.6,97756.094,11111111
10.61,97756.094,11111111
10.62,98526.781,11111111
10.63,95444.398,11111111
10.64,94673.953,11111111
10.65,93903.57,11111111
10.66,98526.781,11111111
10.67,96214.898,11111111
10.68,92362.992,11111111
10.69,95444.398,11111111
10.7,93133.25,11111111
10.71,93133.25,11111111
10.72,93133.25,11111111
10.73,92362.992,11111111
10.74,90822.648,11111111
10.75,94673.953,11111111
10.76,93133.25,11111111
10.77,93903.57,11111111
10.78,93903.57,11111111
10.79,93133.25,11111111
10.8,95444.398,11111111
10.81,94673.953,11111111
10.82,93133.25,11111111
10.83,94673.953,11111111
10.84,103152.18,11111111
10.85,95444.398,11111111
10.86,93903.57,11111111
10.87,91592.789,11111111
10.88,94673.953,11111111
10.89,94673.953,11111111
10.9,96985.469,11111111
10.91,94673.953,11111111
10.92,95444.398,11111111
10.93,93903.57,11111111
10.94,93903.57,11111111
10.95,92362.992,11111111
10.96,93903.57,11111111
10.97,94673.953,11111111
10.98,95444.398,11111111
10.99,90822.648,11111111
11,95444.398,11111111
11.01,94673.953,11111111
11.02,93903.57,11111111
11.03,96214.898,11111111
11.04,94673.953,11111111
11.05,93133.25,11111111
11.06,93903.57,11111111
11.07,92362.992,11111111
11.08,93903.57,11111111
11.09,89282.555,11111111
11.1,94673.953,11111111
11.11,90822.648,11111111
11.12,97756.094,11111111
11.13,94673.953,11111111
11.14,93903.57,11111111
11.15,96985.469,11111111
11.16,96985.469,11111111
11.17,93903.57,11111111
11.18,95444.398,11111111
11.19,90822.648,11111111
11.2,94673.953,11111111
11.21,90822.648,11111111
11.22,95444.398,11111111
11.23,90822.648,11111111
11.24,93903.57,11111111
11.25,93903.57,11111111
11.26,93903.57,11111111
11.27,90822.648,11111111
11.28,93133.25,11111111
11.29,96214.898,11111111
11.3,91592.789,11111111
11.31,92362.992,11111111
11.32,92362.992,11111111
11.33,93133.25,11111111
11.34,93903.57,11111111
11.35,93903.57,11111111
11.36,92362.992,11111111
11.37,94673.953,11111111
11.38,93133.25,11111111
11.39,91592.789,11111111
11.4,92362.992,11111111
11.41,91592.789,11111111
11.42,91592.789,11111111
11.43,92362.992,11111111
11.44,92362.992,11111111
11.45,94673.953,11111111
11.46,94673.953,11111111
11.47,92362.992,11111111
11.48,93133.25,11111111
11.49,94673.953,11111111
11.5,93133.25,11111111
11.51,92362.992,11111111
11.52,96214.898,11111111
11.53,93903.57,11111111
11.54,93133.25,11111111
11.55,93133.25,11111111
11.56,93133.25,11111111
11.57,94673.953,11111111
11.58,94673.953,11111111
11.59,96214.898,11111111
11.6,92362.992,11111111
11.61,91592.789,11111111
11.62,93903.57,11111111
11.63,92362.992,11111111
11.64,91592.789,11111111
11.65,91592.789,11111111
11.66,93903.57,11111111
11.67,92362.992,11111111
11.68,93133.25,11111111
11.69,94673.953,11111111
11.7,93903.57,11111111
11.71,92362.992,11111111
11.72,92362.992,11111111
11.73,93133.25,11111111
11.74,91592.789,11111111
11.75,93133.25,11111111
11.76,90822.648,11111111
11.77,91592.789,11111111
11.78,92362.992,11111111
11.79,93133.25,11111111
11.8,94673.953,11111111
11.81,94673.953,11111111
11.82,96214.898,11111111
11.83,93133.25,11111111
11.84,94673.953,11111111
11.85,93133.25,11111111
11.86,92362.992,11111111
11.87,93903.57,11111111
11.88,93903.57,11111111
11.89,92362.992,11111111
11.9,90822.648,11111111
11.91,93903.57,11111111
11.92,94673.953,11111111
11.93,93133.25,11111111
11.94,93903.57,11111111
11.95,94673.953,11111111
11.96,93903.57,11111111
11.97,93903.57,11111111
11.98,93903.57,11111111
11.99,94673.953,11111111
12,93903.57,11111111
12.01,93903.57,11111111
12.02,92362.992,11111111
12.03,93903.57,11111111
12.04,93133.25,11111111
12.05,94673.953,11111111
12.06,94673.953,11111111
12.07,94673.953,11111111
12.08,93903.57,11111111
12.09,92362.992,11111111
12.1,93903.57,11111111
12.11,91592.789,11111111
12.12,92362.992,11111111
12.13,96214.898,11111111
12.14,93133.25,11111111
12.15,96214.898,11111111
12.16,93903.57,11111111
12.17,92362.992,11111111
12.18,94673.953,11111111
12.19,93133.25,11111111
12.2,90822.648,11111111
12.21,90822.648,11111111
12.22,94673.953,11111111
12.23,94673.953,11111111
12.24,91592.789,11111111
12.25,91592.789,11111111
12.26,91592.789,11111111
12.27,93903.57,11111111
12.28,90822.648,11111111
12.29,94673.953,11111111
12.3,96214.898,11111111
12.31,93903.57,11111111
12.32,94673.953,11111111
12.33,95444.398,11111111
12.34,93903.57,11111111
12.35,95444.398,11111111
12.36,94673.953,11111111
12.37,93903.57,11111111
12.38,92362.992,11111111
12.39,93903.57,11111111
